"Punkt_ID" "X[m]" "Y[m]" "Z[m]" "PCode" "ErrCode" "P_X[m]" "dh[m]" "DOF" "D_XX[cm^2]" "D_YY[cm^2]" "D_ZZ[cm^2]" "D_XY[cm^2]" "D_XZ[cm^2]" "D_YZ[cm^2]"
1121 -622.092 2081.381 1866.899 0 0 0.026 2 1 160.9 747 6125.2 149.4 -459.7 -1953.6
1122 -597.74 2081.596 1851.788 0 0 0.093 1.294 1 172.4 758.5 6240.1 160.9 -517.1 -1976.6
1123 -593.014 2081.221 1849.301 0 0 0.161 1.861 1 172.4 758.5 6263.1 172.4 -528.6 -1988.1
1124 -609.412 2080.522 1860.527 0 0 0.018 3.205 1 160.9 747 6171.2 160.9 -494.2 -1965.1
1125 -602.919 2080.534 1857.407 0 0 0 3.028 1 172.4 758.5 6194.2 160.9 -505.6 -1965.1
1126 -569.861 2080.791 1840.626 0 0 0.179 1.83 1 183.9 758.5 6332.1 183.9 -574.6 -1999.6
1127 -588.144 2079.76 1847.813 0 0 0.079 3.971 1 172.4 758.5 6274.6 172.4 -540.1 -1988.1
1128 -565.405 2078.979 1837.869 0 0 0.099 1.842 1 183.9 758.5 6355 183.9 -586.1 -1999.6
1129 -573.804 2078.872 1838.964 0 0 0.138 2.19 1 183.9 758.5 6343.5 183.9 -574.6 -1999.6
1130 -558.066 2078.42 1833.977 0 0 0.052 1.117 1 183.9 758.5 6378 195.4 -609.1 -2011.1
1131 -610.503 2077.779 1858.811 0 0 0.051 2.298 1 160.9 747 6182.7 149.4 -494.2 -1965.1
1132 -606.488 2077.757 1856.904 0 0 0.119 2.833 1 172.4 747 6194.2 160.9 -494.2 -1965.1
1133 -594.968 2077.787 1847.822 0 0 0.199 1.445 1 172.4 758.5 6274.6 160.9 -528.6 -1976.6
1134 -571.281 2077.821 1837.406 0 0 0.185 2.606 1 183.9 758.5 6355 183.9 -574.6 -1999.6
1135 -591.033 2077.276 1846.242 0 0 0.177 2.26 1 172.4 758.5 6286.1 172.4 -528.6 -1976.6
1136 -579.892 2077.074 1840.818 0 0 0.164 3.603 1 183.9 758.5 6320.6 172.4 -563.1 -1988.1
1137 -617.729 2076.218 1862.013 0 0 0.13 1.588 1 160.9 747 6159.7 149.4 -471.2 -1953.6
1138 -568.168 2075.636 1835.097 0 0 0.236 2.768 1 183.9 758.5 6366.5 183.9 -586.1 -1999.6
1139 -615.065 2074.949 1859.841 0 0 0.162 1.612 1 160.9 747 6171.2 149.4 -482.7 -1953.6
1140 -594.846 2075.282 1846.449 0 0 0.249 1.415 1 172.4 747 6286.1 160.9 -528.6 -1976.6
1141 -599.789 2074.366 1850.019 0 0 0.256 1.82 1 172.4 747 6251.6 160.9 -517.1 -1965.1
1142 -572.525 2073.725 1832.451 0 0 0.11 2.466 1 183.9 758.5 6389.5 183.9 -574.6 -1999.6
1143 -609.897 2073.341 1856.1 0 0 0.118 1.725 1 172.4 747 6205.6 149.4 -494.2 -1953.6
1144 -565.398 2073.075 1832.334 0 0 0.15 2.468 1 183.9 758.5 6389.5 183.9 -597.6 -1999.6
1145 -578.653 2072.897 1836.047 0 0 0.286 1.966 1 183.9 758.5 6366.5 172.4 -563.1 -1988.1
1146 -622.111 2072.385 1862.537 0 0 0.199 0.859 1 160.9 735.5 6159.7 149.4 -459.7 -1942.1
1147 -593.053 2072.595 1843.635 0 0 0.304 1.256 1 172.4 747 6309.1 160.9 -528.6 -1976.6
1148 -587.438 2072.368 1840.798 0 0 0.333 1.759 1 172.4 747 6320.6 172.4 -540.1 -1988.1
1149 -598.655 2071.882 1847.759 0 0 0.267 1.348 1 172.4 747 6274.6 160.9 -517.1 -1965.1
1150 -557.505 2071.981 1829.252 0 0 0.165 1.414 1 183.9 758.5 6424 195.4 -609.1 -1999.6
1151 -570.146 2071.502 1829.74 0 0 0.21 2.294 1 183.9 758.5 6412.5 183.9 -586.1 -1999.6
1152 -604.126 2070.815 1851.12 0 0 0.228 1.405 1 172.4 747 6240.1 160.9 -505.6 -1965.1
1153 -617.181 2070.237 1859.412 0 0 0.159 1.514 1 160.9 735.5 6182.7 149.4 -471.2 -1942.1
1154 -612.028 2069.668 1855.579 0 0 0.19 1.359 1 160.9 735.5 6205.6 149.4 -482.7 -1953.6
1155 -559.22 2068.603 1827.306 0 0 0.256 1.942 1 183.9 747 6435.5 183.9 -609.1 -1999.6
1156 -575.176 2067.856 1830.406 0 0 0.2 1.04 1 183.9 747 6412.5 172.4 -574.6 -1988.1
1157 -607.781 2067.437 1851.834 0 0 0.193 1.156 1 172.4 735.5 6240.1 160.9 -494.2 -1953.6
1158 -601.111 2066.262 1846.743 0 0 0.253 0.962 1 172.4 735.5 6274.6 160.9 -517.1 -1965.1
1159 -593.85 2066.314 1841.321 0 0 0.258 0.541 1 172.4 747 6320.6 160.9 -528.6 -1965.1
1160 -578.898 2065.658 1831.276 0 0 0.176 0.171 1 183.9 747 6401 172.4 -563.1 -1988.1
1161 -574.388 2065.357 1828.408 0 0 0.198 0.569 1 183.9 747 6424 183.9 -574.6 -1988.1
1162 -606.809 2064.31 1850.476 0 0 0.191 0.992 1 172.4 735.5 6251.6 160.9 -494.2 -1953.6
1163 -588.872 2065.028 1837.32 0 0 0.243 0.091 1 172.4 747 6355 172.4 -540.1 -1976.6
1164 -569.119 2064.195 1825.09 0 0 0.199 1.599 1 183.9 747 6458.5 183.9 -586.1 -1999.6
1165 -558.699 2064.225 1822.118 0 0 0.234 1.476 1 183.9 747 6481.5 183.9 -609.1 -1999.6
1166 -597.772 2063.902 1843.623 0 0 0.255 0.802 1 172.4 735.5 6309.1 160.9 -517.1 -1965.1
1167 -561.52 2063.652 1822.362 0 0 0.209 1.537 1 183.9 747 6470 183.9 -609.1 -1999.6
1168 -620.929 2063.462 1861.175 0 0 0.232 1.175 1 160.9 735.5 6159.7 149.4 -471.2 -1930.6
1169 -615.861 2063.672 1857.157 0 0 0.212 0.926 1 160.9 735.5 6194.2 149.4 -482.7 -1930.6
1170 -577.392 2062.648 1830.174 0 0 0.17 0.135 1 183.9 747 6412.5 172.4 -574.6 -1988.1
1171 -611.213 2062.12 1853.539 0 0 0.204 0.859 1 172.4 735.5 6228.6 149.4 -494.2 -1942.1
1172 -564.39 2061.984 1821.618 0 0 0.254 1.613 1 183.9 747 6481.5 183.9 -597.6 -1999.6
1173 -600.016 2060.545 1844.581 0 0 0.236 0.76 1 172.4 735.5 6297.6 160.9 -517.1 -1953.6
1174 -596.04 2060.329 1841.619 0 0 0.258 0.822 1 172.4 735.5 6320.6 160.9 -528.6 -1953.6
1175 -586.417 2060.971 1835.4 0 0 0.265 0.054 1 172.4 735.5 6366.5 172.4 -551.6 -1965.1
1176 -614.683 2060.043 1855.687 0 0 0.241 0.8 1 160.9 724 6205.6 149.4 -482.7 -1930.6
1177 -559.645 2059.814 1817.65 0 0 0.353 1.177 1 183.9 747 6515.9 183.9 -609.1 -1999.6
1178 -617.829 2057.856 1857.24 0 0 0.23 0.688 1 160.9 724 6194.2 149.4 -471.2 -1919.2
1179 -604.869 2057.805 1847.827 0 0 0.266 0.758 1 172.4 724 6274.6 160.9 -505.6 -1942.1
1180 -620.797 2057.579 1859.394 0 0 0.217 0.732 1 160.9 724 6182.7 149.4 -471.2 -1919.2
1181 -596.802 2057.446 1841.869 0 0 0.228 0.927 1 172.4 735.5 6320.6 160.9 -528.6 -1953.6
1182 -566.797 2056.832 1822.415 0 0 0.187 0.91 1 183.9 735.5 6470 183.9 -597.6 -1988.1
1183 -600.067 2057.338 1844.26 0 0 0.228 0.839 1 172.4 735.5 6297.6 160.9 -517.1 -1942.1
1184 -586.911 2057.214 1835.355 0 0 0.283 0.287 1 172.4 735.5 6366.5 172.4 -551.6 -1965.1
1185 -576.587 2057.538 1829.322 0 0 0.239 0.54 1 183.9 735.5 6424 172.4 -574.6 -1976.6
1186 -562.16 2056.503 1818.457 0 0 0.196 0.557 1 183.9 747 6504.4 183.9 -609.1 -1988.1
1187 -611.244 2055.6 1851.664 0 0 0.093 0.373 1 172.4 724 6240.1 149.4 -494.2 -1930.6
1188 -576.487 2054.651 1829.672 0 0 0.245 0.78 1 183.9 735.5 6412.5 172.4 -574.6 -1965.1
1189 -570.248 2054.588 1825.754 0 0 0.219 0.916 1 183.9 735.5 6447 183.9 -586.1 -1976.6
1190 -581.353 2054.32 1832.152 0 0 0.258 0.519 1 183.9 735.5 6401 172.4 -563.1 -1965.1
1191 -593.26 2052.985 1839.447 0 0 0.281 0.991 1 172.4 724 6332.1 160.9 -528.6 -1942.1
1192 -573.756 2052.769 1828.428 0 0 0.265 1.115 1 183.9 735.5 6424 172.4 -574.6 -1965.1
1193 -604.093 2052.825 1846.292 0 0 0.115 0.446 1 172.4 724 6286.1 160.9 -505.6 -1930.6
1194 -588.93 2052.036 1836.925 0 0 0.278 1.067 1 172.4 724 6355 160.9 -540.1 -1953.6
1195 -607.241 2051.607 1847.907 0 0 0.01 0.241 1 172.4 724 6274.6 149.4 -505.6 -1930.6
1196 -585.538 2051.316 1835.269 0 0 0.205 1.414 1 172.4 724 6366.5 172.4 -551.6 -1953.6
1197 -617.604 2050.951 1855.893 0 0 0.278 0.91 1 160.9 712.5 6205.6 149.4 -471.2 -1907.7
1198 -568.749 2050.168 1825.315 0 0 0.338 2.03 1 183.9 735.5 6447 183.9 -586.1 -1965.1
1199 -612.752 2050.401 1852.229 0 0 0.116 0.987 1 160.9 724 6240.1 149.4 -482.7 -1919.2
1200 -580.068 2049.905 1831.896 0 0 0.279 1.355 1 183.9 724 6401 172.4 -563.1 -1953.6
1201 -597.834 2049.877 1841.847 0 0 0.289 0.648 1 172.4 724 6320.6 160.9 -517.1 -1930.6
1202 -591.931 2049.683 1838.844 0 0 0.148 1.285 1 172.4 724 6343.5 160.9 -540.1 -1942.1
1203 -577.2 2048.951 1829.828 0 0 0.203 1.732 1 183.9 724 6412.5 172.4 -574.6 -1953.6
1204 -560.866 2048.739 1820.631 0 0 0.213 2.828 1 183.9 735.5 6492.9 183.9 -609.1 -1976.6
1205 -601.244 2048.46 1843.398 0 0 0.316 0.027 1 172.4 724 6309.1 160.9 -517.1 -1930.6
1206 -608.945 2047.617 1848.767 0 0 0.062 0.4 1 172.4 712.5 6263.1 149.4 -494.2 -1919.2
1207 -569.821 2047.017 1823.508 0 0 0.278 2.021 1 183.9 724 6470 183.9 -586.1 -1965.1
1208 -573.676 2046.746 1826.089 0 0 0.093 1.614 1 183.9 724 6447 172.4 -574.6 -1953.6
1209 -566.075 2045.881 1821.607 0 0 0.284 2.887 1 183.9 724 6481.5 183.9 -597.6 -1965.1
1210 -605.989 2046.772 1846.422 0 0 0.253 -0.071 1 172.4 712.5 6286.1 149.4 -505.6 -1919.2
1212 -614.132 2044.575 1854.239 0 0 0.495 1.891 1 160.9 712.5 6217.1 149.4 -482.7 -1907.7
1213 -582.203 2045.216 1832.974 0 0 0.734 1.352 1 183.9 724 6389.5 172.4 -563.1 -1942.1
1214 -598.863 2045.104 1840.895 0 0 0.775 -1.021 1 172.4 712.5 6320.6 160.9 -517.1 -1930.6
1215 -576.205 2045.27 1827.537 0 0 0.618 0.806 1 183.9 724 6435.5 172.4 -574.6 -1953.6
1216 -565.601 2043.419 1819.044 0 0 0.136 2.919 1 183.9 724 6504.4 183.9 -597.6 -1965.1
1217 -585.026 2045.536 1830.089 0 0 0.92 -3.227 1 172.4 724 6412.5 172.4 -551.6 -1953.6
1218 -561.249 2042.362 1814.06 0 0 0.207 2.192 1 183.9 724 6538.9 183.9 -609.1 -1976.6
1219 -613.697 2040.504 1854.829 0 0 0.593 2.321 1 160.9 701 6217.1 149.4 -482.7 -1896.2
1220 -607.735 2041.713 1847.671 0 0 0.042 -0.251 1 172.4 712.5 6274.6 149.4 -494.2 -1907.7
1221 -581.986 2040.733 1833.36 0 0 0.993 2.169 1 183.9 712.5 6389.5 172.4 -563.1 -1930.6
1222 -621.967 2039.627 1861.783 0 0 0.212 2.472 1 160.9 701 6159.7 137.9 -459.7 -1884.7
1223 -591.791 2040.774 1837.203 0 0 0.261 -0.272 1 172.4 712.5 6355 160.9 -540.1 -1930.6
1224 -574.96 2040.385 1828.224 0 0 0.618 2.943 1 183.9 712.5 6424 172.4 -574.6 -1942.1
1225 -597.733 2040.867 1839.817 0 0 0.578 -1.522 1 172.4 712.5 6332.1 160.9 -528.6 -1919.2
1226 -560.401 2039.523 1809.824 0 0 0.118 1.44 1 183.9 724 6573.4 183.9 -620.6 -1976.6
1227 -565.748 2038.564 1817.309 0 0 0.017 2.948 1 183.9 724 6515.9 183.9 -597.6 -1953.6
1228 -569.354 2037.626 1821.504 0 0 0.052 3.364 1 183.9 712.5 6481.5 172.4 -586.1 -1953.6
1229 -607.256 2038.481 1848.064 0 0 0.011 0.233 1 172.4 701 6263.1 149.4 -494.2 -1896.2
1230 -615.539 2037.848 1855.71 0 0 0.138 1.464 1 160.9 701 6205.6 149.4 -482.7 -1884.7
1231 -597.401 2038.926 1838.052 0 0 0.251 -3.134 1 172.4 712.5 6343.5 160.9 -528.6 -1919.2
1232 -620.513 2035.283 1862.136 0 0 0.989 3.554 1 160.9 701 6159.7 137.9 -471.2 -1873.2
1234 -564.37 2036.71 1812.999 0 0 0.132 1.284 1 183.9 724 6550.4 183.9 -609.1 -1965.1
1256 -554.665 2086.848 1841.618 0 0 0.234 2.422 1 183.9 770 6320.6 195.4 -609.1 -2011.1
1258 -561.095 2086.752 1842.335 0 0 0.149 1.854 1 183.9 770 6309.1 183.9 -597.6 -2011.1
1262 -546.414 2084.76 1839.312 0 0 0.21 3.148 1 195.4 770 6332.1 195.4 -620.6 -2011.1
1264 -533.781 2083.412 1832.142 0 0 0.09 3.085 1 195.4 770 6389.5 206.9 -655 -2022.6
1266 -560.587 2082.845 1838.454 0 0 0.16 1.393 1 183.9 770 6343.5 183.9 -597.6 -2011.1
1267 -539.411 2082.517 1835.261 0 0 0.125 3.79 1 195.4 770 6366.5 206.9 -643.5 -2011.1
1270 -548.5 2081.801 1836.28 0 0 0.133 2.348 1 195.4 770 6366.5 195.4 -620.6 -2011.1
1272 -555.144 2081.794 1836.757 0 0 0.114 1.792 1 183.9 770 6355 195.4 -609.1 -2011.1
1273 -526.676 2080.854 1823.89 0 0 0.288 0.814 1 206.9 770 6458.5 206.9 -678 -2034.1
1274 -539.496 2079.742 1831.181 0 0 0.155 1.976 1 195.4 770 6401 206.9 -643.5 -2011.1
1275 -518.979 2079.06 1819.204 0 0 0.011 3.375 1 206.9 770 6504.4 218.3 -689.5 -2034.1
1277 -546.813 2078.275 1832.645 0 0 0.033 1.837 1 195.4 758.5 6389.5 195.4 -632.1 -2011.1
1278 -558.066 2078.42 1833.977 0 0 0.052 1.117 1 183.9 758.5 6378 195.4 -609.1 -2011.1
1279 -543.376 2078.141 1831.293 0 0 0.099 1.868 1 195.4 758.5 6401 195.4 -632.1 -2011.1
1280 -530.52 2076.634 1822.573 0 0 0.279 0.1 1 195.4 770 6470 206.9 -666.5 -2022.6
1281 -520.11 2076.075 1815.502 0 0 0.149 1.932 1 206.9 770 6527.4 218.3 -689.5 -2034.1
1282 -553.652 2075.604 1830.558 0 0 0.09 1.332 1 183.9 758.5 6412.5 195.4 -620.6 -2011.1
1283 -539.482 2076.103 1827.23 0 0 0.092 0.755 1 195.4 758.5 6435.5 206.9 -643.5 -2011.1
1284 -523.704 2074.863 1815.171 0 0 0.026 -0.582 1 206.9 770 6538.9 218.3 -689.5 -2034.1
1286 -549.64 2074.436 1828.78 0 0 0.103 1.709 1 195.4 758.5 6424 195.4 -620.6 -2011.1
1287 -527.427 2074.3 1816.523 0 0 0.153 -2.079 1 206.9 770 6527.4 206.9 -678 -2034.1
1288 -531.006 2073.954 1820.06 0 0 0.266 -0.906 1 195.4 758.5 6492.9 206.9 -666.5 -2022.6
1289 -546.943 2072.957 1827.685 0 0 0.039 2.334 1 195.4 758.5 6435.5 195.4 -632.1 -2011.1
1291 -541.315 2073.067 1825.008 0 0 0.098 0.165 1 195.4 758.5 6458.5 206.9 -643.5 -2011.1
1292 -508.511 2071.698 1803.799 0 0 0.073 3.867 1 206.9 770 6630.8 229.8 -724 -2057.1
1293 -557.505 2071.981 1829.252 0 0 0.165 1.414 1 183.9 758.5 6424 195.4 -609.1 -1999.6
1294 -521.824 2071.832 1810.836 0 0 0.043 0.3 1 206.9 770 6573.4 218.3 -689.5 -2034.1
1295 -538.064 2070.975 1822.053 0 0 0.074 -0.055 1 195.4 758.5 6481.5 206.9 -655 -2011.1
1296 -529.334 2071.45 1814.872 0 0 0.205 -2.324 1 206.9 758.5 6538.9 206.9 -678 -2034.1
1297 -534.409 2070.625 1819.691 0 0 0.14 -0.55 1 195.4 758.5 6492.9 206.9 -666.5 -2022.6
1298 -512.136 2069.675 1802.943 0 0 0.225 3.189 1 206.9 770 6630.8 218.3 -724 -2045.6
1299 -500.768 2069.665 1800.633 0 0 0.036 3.181 1 218.3 770 6653.8 229.8 -747 -2057.1
1300 -518.353 2069.289 1806.213 0 0 0.317 2.32 1 206.9 758.5 6607.9 218.3 -701 -2045.6
1301 -554.315 2069.174 1825.968 0 0 0.105 1.538 1 195.4 758.5 6447 195.4 -620.6 -1999.6
1302 -559.22 2068.603 1827.306 0 0 0.256 1.942 1 183.9 747 6435.5 183.9 -609.1 -1999.6
1303 -545.185 2067.905 1823.064 0 0 0.097 2.168 1 195.4 758.5 6470 195.4 -643.5 -2011.1
1304 -506.455 2068.016 1798.824 0 0 0.048 2.475 1 218.3 770 6665.3 229.8 -735.5 -2057.1
1305 -533.487 2067.981 1816.699 0 0 0.112 -0.322 1 195.4 758.5 6515.9 206.9 -666.5 -2022.6
1306 -536.423 2065.699 1817.783 0 0 0.167 1.014 1 195.4 758.5 6515.9 206.9 -655 -2011.1
1307 -521.781 2065.7 1804.685 0 0 0.464 2.817 1 206.9 758.5 6619.4 218.3 -701 -2034.1
1308 -540.042 2064.776 1819.579 0 0 0.023 1.863 1 195.4 747 6492.9 195.4 -655 -2011.1
1309 -548.961 2064.132 1819.132 0 0 0.158 2.196 1 195.4 747 6504.4 195.4 -632.1 -2011.1
1310 -558.699 2064.225 1822.118 0 0 0.234 1.476 1 183.9 747 6481.5 183.9 -609.1 -1999.6
1311 -561.52 2063.652 1822.362 0 0 0.209 1.537 1 183.9 747 6470 183.9 -609.1 -1999.6
1312 -505.79 2063.787 1794.195 0 0 0.046 1.107 1 218.3 758.5 6711.3 229.8 -735.5 -2057.1
1313 -534.023 2062.822 1814.494 0 0 0.115 2.019 1 195.4 747 6538.9 206.9 -666.5 -2011.1
1314 -553.009 2062.922 1820.321 0 0 0.197 1.714 1 195.4 747 6492.9 195.4 -620.6 -1999.6
1315 -527.457 2061.24 1808.364 0 0 0.16 4.16 1 206.9 747 6584.9 206.9 -689.5 -2022.6
1317 -538.219 2061.566 1816.307 0 0 0.166 2.632 1 195.4 747 6527.4 206.9 -655 -2011.1
1318 -559.645 2059.814 1817.65 0 0 0.353 1.177 1 183.9 747 6515.9 183.9 -609.1 -1999.6
1319 -530.033 2059.411 1808.659 0 0 0.018 3.331 1 206.9 747 6584.9 206.9 -678 -2022.6
1320 -502.893 2060.192 1790.204 0 0 0.107 0.629 1 218.3 758.5 6745.8 229.8 -747 -2057.1
1321 -508.714 2059.752 1792.742 0 0 0.114 0.951 1 218.3 758.5 6722.8 218.3 -735.5 -2045.6
1322 -555.859 2059.741 1816.381 0 0 0.305 1.298 1 195.4 747 6527.4 195.4 -620.6 -1999.6
1323 -549.649 2059.168 1813.747 0 0 0.245 1.649 1 195.4 747 6550.4 195.4 -632.1 -2011.1
1324 -511.914 2059.917 1793.966 0 0 0.225 0.75 1 206.9 758.5 6711.3 218.3 -724 -2045.6
1326 -498.697 2059.024 1788.712 0 0 0.069 0.956 1 218.3 758.5 6757.3 229.8 -758.5 -2057.1
1328 -562.16 2056.503 1818.457 0 0 0.196 0.557 1 183.9 747 6504.4 183.9 -609.1 -1988.1
1329 -536.933 2056.696 1809.921 0 0 0.186 1.306 1 195.4 747 6573.4 206.9 -666.5 -2011.1
1330 -515.683 2055.954 1794.626 0 0 0.095 2.28 1 206.9 747 6699.8 218.3 -712.5 -2034.1
1331 -555.051 2056.218 1812.366 0 0 0.253 0.997 1 195.4 747 6561.9 195.4 -620.6 -1999.6
1332 -512.135 2056.114 1792.423 0 0 0.035 1.501 1 206.9 758.5 6722.8 218.3 -724 -2045.6
1333 -548.988 2055.453 1810.043 0 0 0.252 1.436 1 195.4 747 6573.4 195.4 -643.5 -2011.1
1334 -508.709 2055.533 1791.075 0 0 0.028 1.972 1 218.3 758.5 6734.3 218.3 -735.5 -2045.6
1335 -542.853 2055.264 1810.218 0 0 0.357 1.521 1 195.4 747 6573.4 195.4 -655 -2011.1
1336 -516.716 2053.616 1793.852 0 0 0.236 2.413 1 206.9 747 6711.3 218.3 -712.5 -2034.1
1337 -537.048 2052.711 1805.998 0 0 0.21 0.797 1 195.4 747 6607.9 206.9 -666.5 -2011.1
1338 -508.203 2052.651 1789.63 0 0 0.167 2.358 1 218.3 747 6745.8 218.3 -735.5 -2034.1
1339 -513.284 2051.893 1791.467 0 0 0.002 2.517 1 206.9 747 6734.3 218.3 -724 -2034.1
1340 -502.119 2052.166 1786.037 0 0 0.04 1.59 1 218.3 747 6780.2 229.8 -747 -2045.6
1341 -542.667 2051.52 1805.921 0 0 0.32 2.079 1 195.4 735.5 6607.9 195.4 -655 -2011.1
1342 -553.443 2051.17 1811.157 0 0 0.147 0.449 1 195.4 735.5 6561.9 195.4 -632.1 -1999.6
1343 -526.761 2050.9 1798.31 0 0 0.312 1.949 1 206.9 747 6676.8 206.9 -689.5 -2022.6
1344 -531.445 2050.442 1800.707 0 0 0.206 1.135 1 206.9 747 6653.8 206.9 -678 -2011.1
1345 -560.866 2048.739 1820.631 0 0 0.213 2.828 1 183.9 735.5 6492.9 183.9 -609.1 -1976.6
1346 -535.128 2048.943 1801.366 0 0 0.203 0.635 1 195.4 735.5 6642.3 206.9 -678 -2011.1
1347 -524.243 2048.046 1795.494 0 0 0.179 2.4 1 206.9 747 6699.8 206.9 -701 -2022.6
1348 -541.602 2047.974 1802.379 0 0 0.289 1.705 1 195.4 735.5 6642.3 195.4 -655 -1999.6
1349 -553.449 2047.989 1811.338 0 0 0.133 0.882 1 195.4 735.5 6561.9 195.4 -632.1 -1988.1
1350 -518.415 2047.601 1790.825 0 0 0.175 1.717 1 206.9 747 6734.3 218.3 -712.5 -2022.6
1351 -511.578 2047.392 1787.81 0 0 0.016 2.209 1 218.3 747 6757.3 218.3 -735.5 -2034.1
1352 -531.091 2047.414 1798.591 0 0 0.264 1.408 1 206.9 735.5 6665.3 206.9 -678 -2011.1
1353 -501.651 2047.186 1783.979 0 0 0.088 2.607 1 218.3 747 6791.7 229.8 -758.5 -2034.1
1354 -557.084 2045.825 1814.119 0 0 0.082 1.234 1 195.4 735.5 6538.9 183.9 -620.6 -1976.6
1355 -514.648 2046.32 1786.911 0 0 0.096 0.527 1 206.9 747 6768.8 218.3 -724 -2034.1
1356 -529.274 2044.838 1795.907 0 0 0.275 1.656 1 206.9 735.5 6688.3 206.9 -689.5 -2011.1
1357 -518.185 2044.65 1788.71 0 0 0.187 1.334 1 206.9 735.5 6757.3 218.3 -712.5 -2022.6
1358 -498.182 2044.194 1781.41 0 0 0.231 2.761 1 218.3 747 6814.7 229.8 -758.5 -2034.1
1359 -561.249 2042.362 1814.06 0 0 0.207 2.192 1 183.9 724 6538.9 183.9 -609.1 -1976.6
1360 -540.502 2042.53 1795.572 0 0 0.302 0.891 1 195.4 735.5 6699.8 195.4 -666.5 -2011.1
1361 -522.571 2042.443 1788.99 0 0 0.215 0.961 1 206.9 735.5 6745.8 206.9 -701 -2022.6
1362 -517.279 2041.229 1785.718 0 0 0.229 1.102 1 206.9 735.5 6780.2 218.3 -724 -2022.6
1363 -508.646 2040.956 1782.356 0 0 0.216 1.721 1 218.3 735.5 6803.2 218.3 -735.5 -2022.6
1364 -549.636 2040.334 1800.47 0 0 0.24 0.888 1 195.4 724 6653.8 195.4 -643.5 -1988.1
1365 -543.387 2040.216 1795.849 0 0 0.277 0.542 1 195.4 735.5 6688.3 195.4 -655 -1999.6
1366 -536.37 2040.157 1793.447 0 0 0.332 1.401 1 195.4 735.5 6711.3 206.9 -678 -2011.1
1367 -527.179 2040.134 1790.963 0 0 0.226 1.144 1 206.9 735.5 6734.3 206.9 -701 -2011.1
1368 -560.401 2039.523 1809.824 0 0 0.118 1.44 1 183.9 724 6573.4 183.9 -620.6 -1976.6
1369 -516.947 2038.498 1783.888 0 0 0.23 1.313 1 206.9 735.5 6791.7 218.3 -724 -2022.6
1370 -555.337 2037.324 1800.614 0 0 0.216 1.283 1 195.4 724 6653.8 183.9 -632.1 -1988.1
1371 -542.585 2037.219 1794.005 0 0 0.297 0.954 1 195.4 724 6711.3 195.4 -666.5 -1999.6
1395 -459.912 2084.675 1796.939 0 0 0.325 4.396 1 241.3 792.9 6688.3 264.3 -827.4 -2091.5
1401 -453.969 2082.518 1795.219 0 0 0.132 4.412 1 241.3 781.5 6699.8 264.3 -850.4 -2091.5
1410 -457.05 2079.636 1794.314 0 0 0.167 4.791 1 241.3 781.5 6699.8 264.3 -838.9 -2091.5
1411 -453.05 2079.92 1792.627 0 0 0.122 3.37 1 241.3 781.5 6722.8 264.3 -850.4 -2091.5
1419 -449.241 2076.889 1792.222 0 0 0.247 4.702 1 241.3 781.5 6722.8 264.3 -861.9 -2080
1426 -453.075 2073.756 1790.68 0 0 0.642 4.618 1 241.3 781.5 6734.3 264.3 -850.4 -2080
1433 -449.455 2071.884 1787.913 0 0 0.062 3.017 1 241.3 770 6757.3 264.3 -861.9 -2080
1437 -446.786 2070.14 1787.201 0 0 0.132 3.017 1 241.3 770 6768.8 264.3 -873.4 -2080
1439 -500.768 2069.665 1800.633 0 0 0.036 3.181 1 218.3 770 6653.8 229.8 -747 -2057.1
1441 -496.652 2068.805 1798.688 0 0 0.034 3.349 1 218.3 770 6665.3 229.8 -758.5 -2057.1
1446 -443.281 2067.386 1786.903 0 0 0.024 4.11 1 241.3 770 6768.8 264.3 -873.4 -2080
1447 -447.881 2067.739 1784.888 0 0 0.296 2.019 1 241.3 770 6780.2 264.3 -861.9 -2080
1452 -448.799 2064.546 1783.564 0 0 0.163 2.436 1 241.3 770 6791.7 264.3 -861.9 -2080
1453 -491.818 2064.141 1792.895 0 0 0.171 2.286 1 218.3 758.5 6722.8 229.8 -770 -2057.1
1455 -442.894 2063.298 1784.273 0 0 0.245 3.724 1 252.8 770 6791.7 264.3 -873.4 -2068.5
1456 -487.261 2062.333 1792.119 0 0 0.088 3.235 1 218.3 758.5 6722.8 241.3 -781.5 -2057.1
1458 -447.293 2061.016 1781.701 0 0 0.136 2.194 1 241.3 770 6814.7 264.3 -873.4 -2068.5
1459 -493.255 2061.218 1789.439 0 0 0.049 0.961 1 218.3 758.5 6745.8 229.8 -770 -2057.1
1461 -439.592 2060.132 1782.436 0 0 0.259 3.378 1 252.8 758.5 6803.2 264.3 -884.9 -2068.5
1463 -455.401 2059.542 1781.797 0 0 0.033 1.448 1 241.3 758.5 6814.7 264.3 -850.4 -2068.5
1466 -451.968 2058.438 1781.848 0 0 0.106 3.02 1 241.3 758.5 6814.7 264.3 -861.9 -2068.5
1467 -498.697 2059.024 1788.712 0 0 0.069 0.956 1 218.3 758.5 6757.3 229.8 -758.5 -2057.1
1469 -483.892 2056.984 1787.741 0 0 0.191 2.841 1 229.8 758.5 6757.3 241.3 -792.9 -2057.1
1473 -451.914 2055.361 1780.313 0 0 0.102 2.263 1 241.3 758.5 6826.2 264.3 -861.9 -2057.1
